stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,ineo_id,ineo_mnemoc,ineo_mnemol,ineo_noc,ineo_nol,ineo_nomc
BBUTTI,BBUTTI,Buttinière,44.86422200,-0.52470400,33249,,1,,0,,,,,,
TBUTTI,TBUTTI,Buttinière,44.86410200,-0.52494800,33249,,1,,0,,,,,,
BBPLAGE,BBPLAGE,Bègles Plage,44.80192700,-0.53822400,33039,,1,,0,,,,,,
BBECH92,BBECH92,Béchade,45.02309200,-0.54525600,33004,,1,,0,,,,,,
BBENEDI,BBENEDI,Bénédigues,44.79914100,-0.58342100,33522,,1,,0,,,,,,
BBERAL,BBERAL,Béraldi,44.83183700,-0.52002800,33167,,1,,0,,,,,,
TBETHA,TBETHA,Béthanie,44.80600000,-0.59800600,33522,,1,,0,,,,,,
BSCOCAE,BSCOCAE,C.A.E.P.E.,44.87727600,-0.74047700,33449,,1,,0,,,,,,
BCCO02,BCCO02,C.Cial Rives d'Arcins,44.79486100,-0.53498800,33039,,1,,0,,,,,,
BCCEULA,BCCEULA,C.Cial St Eulalie,44.90679100,-0.48665000,33397,,1,,0,,,,,,
BCABAN,BCABAN,Cabannes,44.82033400,-0.51983300,33167,,1,,0,,,,,,
TCADERA,TCADERA,Cadera Issartier,44.83568000,-0.68197600,33281,,1,,0,,,,,,
BCADISS,BCADISS,Cadéra-Issartier,44.83568000,-0.68226100,33281,,1,,0,,,,,,
BLELAC,BLELAC,CAF,44.89012900,-0.55760100,33063,,1,,0,,,,,,
BCAGVE,BCAGVE,Cage Verte,44.85941400,-0.62872600,33063,,1,,0,,,,,,
BCVERT,BCVERT,Cage verte,44.85907200,-0.62938800,33063,,1,,0,,,,,,
BCAILAU,BCAILAU,Cailleau,44.90387300,-0.51837700,33032,,1,,0,,,,,,
BCAILLO,BCAILLO,Caillou,44.86014100,-0.63445000,33063,,1,,0,,,,,,
TCALAIS,TCALAIS,Calais - Centujean,44.80289200,-0.55202000,33039,,1,,0,,,,,,
BCALM62,BCALM62,Calmette,44.85181500,-0.51723900,33119,,1,,0,,,,,,
BCALM92,BCALM92,Calmette,44.89298100,-0.51361500,33096,,1,,0,,,,,,
BLAGRAN,BLAGRAN,Calypso,44.86185700,-0.60159300,33069,,1,,0,,,,,,
TCALYPS,TCALYPS,Calypso,44.86120600,-0.60069600,33069,,1,,0,,,,,,
BCGODAR,BCGODAR,Camille Godard,44.85504800,-0.57468700,33063,,1,,0,,,,,,
TGODAR,TGODAR,Camille Godard,44.85467200,-0.57448600,33063,,1,,0,,,,,,
BCAMPN,BCAMPN,Campana,44.81874100,-0.62533800,33281,,1,,0,,,,,,
BCAMPA,BCAMPA,Camparian,44.77219400,-0.57714200,33550,,1,,0,,,,,,
BCAMPAR,BCAMPAR,Camparian,44.84943200,-0.52444500,33119,,1,,0,,,,,,
BCAMPEY,BCAMPEY,Campeyraut,44.82635400,-0.59705600,33063,,1,,0,,,,,,
BCAMINT,BCAMINT,Camping International,44.89852200,-0.57911900,33063,,1,,0,,,,,,
BCAMPBX,BCAMPBX,Camping International,44.89791300,-0.58195300,33075,,1,,0,,,,,,
TMONTES,TMONTES,Camponac Médiathèque,44.80032100,-0.63477600,33318,,1,,0,,,,,,
BCAMPUS,BCAMPUS,Campus Carreire,44.82220700,-0.60611700,33063,,1,,0,,,,,,
BCNARI,BCNARI,Canaris,44.79088700,-0.69047000,33318,,1,,0,,,,,,
BCANDAU,BCANDAU,Candau,44.80936800,-0.60931200,33318,,1,,0,,,,,,
BCGRIC,BCGRIC,Cante-Gric,44.91064600,-0.68731800,33519,,1,,0,,,,,,
BSCOCAF,BSCOCAF,Canteloup,44.76262700,-0.61531200,33192,,1,,0,,,,,,
BCANT77,BCANT77,Canteret,44.90703300,-0.63260000,33056,,1,,0,,,,,,
BTCAN72,BTCAN72,Cantinolle,44.89233300,-0.66808300,33162,,1,,0,,,,,,
BTCTI02,BTCTI02,Cantinolle,44.89230200,-0.66819500,33162,,1,,0,,,,,,
BTERCAN,BTERCAN,Cantinolle,44.89205100,-0.66844500,33162,,1,,0,,,,,,
TTERCAN,TTERCAN,Cantinolle,44.89184300,-0.66737300,33162,,1,,0,,,,,,
BFONTA2,BFONTA2,Cantinolle (tram D),44.89163500,-0.66739700,33162,,1,,0,,,,,,
BCABOS,BCABOS,Cap de Bos,44.79265500,-0.68120700,33318,,1,,0,,,,,,
BCABOS2,BCABOS2,Cap de Bos,44.79267200,-0.68079500,33318,,1,,0,,,,,,
BCDBOS,BCDBOS,Cap de Bos,44.79208700,-0.68122100,33318,,1,,0,,,,,,
BCPHAUT,BCPHAUT,Cap de Haut,44.88580000,-0.63667700,33162,,1,,0,,,,,,
BLEPGE,BLEPGE,Cap Métiers,44.78801000,-0.65285700,33318,,1,,0,,,,,,
TCMETIE,TCMETIE,Cap Métiers,44.78923500,-0.65165200,33318,,1,,0,,,,,,
TCAPC,TCAPC,CAPC Musée d'Art Contemporain,44.84910100,-0.57046300,33063,,1,,0,,,,,,
BCAPSCQ,BCAPSCQ,Capdeboscq,44.89195500,-0.51412700,33096,,1,,0,,,,,,
BCAPDE,BCAPDE,Capdeville,44.84428500,-0.58675300,33063,,1,,0,,,,,,
BCAPELA,BCAPELA,Capella,44.87276000,-0.68797100,33200,,1,,0,,,,,,
BCAPE76,BCAPE76,Capelle,44.86397400,-0.61699400,33069,,1,,0,,,,,,
BCAPEL,BCAPEL,Capelle,44.81722200,-0.54861700,33063,,1,,0,,,,,,
BJJB34,BJJB34,Capelle,44.81708400,-0.54858000,33039,,1,,0,,,,,,
BCAPEYR,BCAPEYR,Capeyron,44.85151600,-0.64500300,33281,,1,,0,,,,,,
BCPEYRO,BCPEYRO,Capeyron,44.85242800,-0.64606400,33281,,1,,0,,,,,,
BCAPUC,BCAPUC,Capucins,44.82953600,-0.56809000,33063,,1,,0,,,,,,
BCAPUC2,BCAPUC2,Capucins,44.82905400,-0.56831500,33063,,1,,0,,,,,,
BCBLANC,BCBLANC,Carbon Blanc Centre,44.89376800,-0.50083900,33096,,1,,0,,,,,,
BCARBOU,BCARBOU,Carbouney,44.91315200,-0.48870700,33096,,1,,0,,,,,,
BCARDIN,BCARDIN,Cardinal,44.80450900,-0.62587500,33318,,1,,0,,,,,,
BCLECOT,BCLECOT,Cardinal Lecot,44.91197300,-0.64879400,33056,,1,,0,,,,,,
BCVERNE,BCVERNE,Carle Vernet,44.82055800,-0.55055000,33063,,1,,0,,,,,,
TVERNT,TVERNT,Carle Vernet,44.81985800,-0.55044600,33063,,1,,0,,,,,,
BCARN22,BCARN22,Carnot,44.95839600,-0.60263900,33312,,1,,0,,,,,,
BCARN58,BCARN58,Carnot,44.95796200,-0.60254200,33312,,1,,0,,,,,,
BCART46,BCART46,Carnot,44.79588900,-0.67257100,33318,,1,,0,,,,,,
TCARNO,TCARNO,Carnot - Mairie de Cenon,44.85776000,-0.53153700,33119,,1,,0,,,,,,
TCAIGLE,TCAIGLE,Caroline Aigle,44.83518200,-0.68966400,33281,,1,,0,,,,,,
BCARR03,BCARR03,Carriet,44.88289800,-0.52250900,33249,,1,,0,,,,,,
TCARRI,TCARRI,Carriet,44.88219200,-0.52387900,33249,,1,,0,,,,,,
BARBOUD,BARBOUD,Carrière de Bos,44.94539700,-0.61365700,33312,,1,,0,,,,,,
BASSED,BASSED,Carsat,44.89551500,-0.55306100,33063,,1,,0,,,,,,
BSCOCAR,BSCOCAR,Cartier,44.81291400,-0.67150600,33318,,1,,0,,,,,,
BCARTO,BCARTO,Carton,44.85683100,-0.63107400,33063,,1,,0,,,,,,
BBOUDE,BBOUDE,Caserne Boudet,44.82771300,-0.58605300,33063,,1,,0,,,,,,
BCASERN,BCASERN,Caserne Nansouty,44.82026100,-0.56907300,33063,,1,,0,,,,,,
BCNANS,BCNANS,Caserne Nansouty,44.81871400,-0.56616400,33063,,1,,0,,,,,,
BCASSAG,BCASSAG,Cassagne,44.85332500,-0.51681500,33119,,1,,0,,,,,,
BCASS,BCASS,Cassin,44.83356800,-0.69520700,33281,,1,,0,,,,,,
BCASTAI,BCASTAI,Castaing,44.79560500,-0.66780600,33318,,1,,0,,,,,,
BCASTE4,BCASTE4,Castelnau,44.93442100,-0.76650500,33376,,1,,0,,,,,,
BCASTE2,BCASTE2,Castelneau,44.92600200,-0.54582100,33434,,1,,0,,,,,,
BCASTEL,BCASTEL,Castelneau,44.84263700,-0.66937100,33281,,1,,0,,,,,,
BCASTI,BCASTI,Castillon,44.85999000,-0.59247000,33069,,1,,0,,,,,,
BCAST92,BCAST92,Castéra,44.90934600,-0.51485600,33032,,1,,0,,,,,,
BCASTE,BCASTE,Castés,44.84011900,-0.51691200,33167,,1,,0,,,,,,
BSCOCAT,BSCOCAT,CAT,44.78437300,-0.70040700,33318,,1,,0,,,,,,
BSCOCAD,BSCOCAD,Catoy,44.75632200,-0.62183800,33192,,1,,0,,,,,,
BMANDR2,BMANDR2,Catros,44.85394800,-0.58141500,33063,,1,,0,,,,,,
BCAUDER,BCAUDER,Caudéran Centre,44.85401700,-0.61138500,33063,,1,,0,,,,,,
BTCAYCH,BTCAYCH,Caychac,44.93369500,-0.63408100,33056,,1,,0,,,,,,
BCAYBO,BCAYBO,Caychac Bourg,44.92953300,-0.63511800,33056,,1,,0,,,,,,
BCAYCBG,BCAYCBG,Caychac Bourg,44.93009100,-0.63484900,33056,,1,,0,,,,,,
BCAYEGL,BCAYEGL,Caychac Eglise,44.93044300,-0.63704800,33056,,1,,0,,,,,,
BCAYRIV,BCAYRIV,Caychac La Rivière,44.93040800,-0.62100200,33056,,1,,0,,,,,,
BCAZAL,BCAZAL,Cazalet,44.79929200,-0.67133400,33318,,1,,0,,,,,,
BCENONG,BCENONG,Cenon Gare,44.85646500,-0.53342000,33119,,1,,0,,,,,,
BGARECE,BGARECE,Cenon Gare,44.85603300,-0.53637700,33119,,1,,0,,,,,,
TCENOG,TCENOG,Cenon Gare,44.85585800,-0.53451600,33119,,1,,0,,,,,,
BCENGH2,BCENGH2,Cenon Gare (Parc Demi-Lune),44.85867000,-0.53691000,33119,,1,,0,,,,,,
BGUESDE,BGUESDE,Cenon Gare (Parc Demi-Lune),44.85844200,-0.53728200,33119,,1,,0,,,,,,
BTCGPDL,BTCGPDL,Cenon Gare (Parc Demi-Lune),44.85841900,-0.53501900,33063,,1,,0,,,,,,
BGCENH1,BGCENH1,Cenon Gare (Tram A),44.85657300,-0.53412400,33119,,1,,0,,,,,,
BGCENO2,BGCENO2,Cenon Gare (Tram A),44.85692400,-0.53413900,33119,,1,,0,,,,,,
BCADMI,BCADMI,Centre Administratif,44.86680900,-0.59606200,33069,,1,,0,,,,,,
BCTREAL,BCTREAL,Centre Aliénor,44.84165400,-0.74648400,33281,,1,,0,,,,,,
BCENTR,BCENTR,Centre commercial,44.86771500,-0.51959200,33249,,1,,0,,,,,,
BAUCHAN,BAUCHAN,Centre Commercial du Lac,44.88196000,-0.56446100,33063,,1,,0,,,,,,
BCCO31,BCCO31,Centre Commercial du Lac,44.88153200,-0.56767900,33063,,1,,0,,,,,,
BCCMED,BCCMED,Centre Commercial St-Médard,44.88388900,-0.69048400,33449,,1,,0,,,,,,
BGICFO,BGICFO,Centre de Formation du Lac,44.87788200,-0.57538800,33063,,1,,0,,,,,,
BSECOUR,BSECOUR,Centre de secours,44.90530700,-0.50388000,33032,,1,,0,,,,,,
BMESSA,BMESSA,Centre de Voile,44.87887700,-0.58225200,33075,,1,,0,,,,,,
BCHDEAU,BCHDEAU,Centre des Impôts,44.85404400,-0.65583200,33281,,1,,0,,,,,,
BCNAUTI,BCNAUTI,Centre Nautique,44.89175100,-0.58938800,33075,,1,,0,,,,,,
BGASSI,BGASSI,Centre Tour de Gassies,44.88353900,-0.62562700,33075,,1,,0,,,,,,
BCETE,BCETE,Cerema,44.88667300,-0.74100500,33449,,1,,0,,,,,,
BSCOCER,BSCOCER,Cerfs,44.87375700,-0.49793700,33013,,1,,0,,,,,,
BCERISI,BCERISI,Cerisiers,44.85480600,-0.77475900,33273,,1,,0,,,,,,
BCGAZIN,BCGAZIN,Cestas Gazinet,44.77195600,-0.70220900,33122,,1,,0,,,,,,
BCHAI,BCHAI,Chai,44.90443600,-0.67957200,33519,,1,,0,,,,,,
BSOLE88,BSOLE88,Chalets du Soleil,44.84822200,-0.78811500,33273,,1,,0,,,,,,
BHIPPO,BHIPPO,Champ de Courses - Treulon,44.87624800,-0.62160100,33069,,1,,0,,,,,,
BHIPPOD,BHIPPOD,Champ de Courses - Treulon,44.87739600,-0.62287100,33069,,1,,0,,,,,,
TTREULO,TTREULO,Champs de courses - Treulon,44.87638900,-0.62168600,,,1,,0,,,,,,
BLARICO,BLARICO,Chante Alouette,44.92397100,-0.46683800,33065,,1,,0,,,,,,
BCHANT,BCHANT,Chantiers de la Garonne,44.85971200,-0.54336900,33063,,1,,0,,,,,,
BBLANQU,BBLANQU,Chanzy,44.86597300,-0.59054700,33069,,1,,0,,,,,,
BCHAPSD,BCHAPSD,Chapelle Saint-Denis,44.95047900,-0.49895600,33003,,1,,0,,,,,,
BSCOCHP,BSCOCHP,Chappé,44.82879200,-0.63658800,33281,,1,,0,,,,,,
BCHARCO,BCHARCO,Charcot,44.92009800,-0.61890200,33056,,1,,0,,,,,,
BSCOCHA,BSCOCHA,Charcot,44.81414600,-0.65658200,33281,,1,,0,,,,,,
BCBLEUS,BCBLEUS,Chardons Bleus,44.83572700,-0.64003300,33281,,1,,0,,,,,,
BSCOCHC,BSCOCHC,Charles Chaumel,44.88525800,-0.70160500,33449,,1,,0,,,,,,
BGAUGU,BGAUGU,Charles de Gaulle,44.79148600,-0.58686300,33522,,1,,0,,,,,,
BCHPERR,BCHPERR,Charles Perrault,44.86469600,-0.49792900,33013,,1,,0,,,,,,
BCPERRE,BCPERRE,Charles Perrens,44.82353700,-0.60029500,33063,,1,,0,,,,,,
BCPEGY,BCPEGY,Charles Péguy,44.80707400,-0.65732500,33318,,1,,0,,,,,,
TCHART,TCHART,Chartrons,44.85280700,-0.56760800,33063,,1,,0,,,,,,
BCHATA,BCHATA,Chataigneraie,44.79303100,-0.64655100,33318,,1,,0,,,,,,
TCHATA,TCHATA,Chataigneraie,44.79301900,-0.64662000,33318,,1,,0,,,,,,
BCHABRI,BCHABRI,Chateaubriand,44.90059900,-0.73243300,33449,,1,,0,,,,,,
BBONAI,BBONAI,Chemin Bon Air,44.82429200,-0.65024600,33281,,1,,0,,,,,,
BSCOCDO,BSCOCDO,Chemin de l'Ecole,44.88892800,-0.69397900,33449,,1,,0,,,,,,
BCHEVIE,BCHEVIE,Chemin de la Vie,44.94367800,-0.49054300,33003,,1,,0,,,,,,
BCHAPEL,BCHAPEL,Chemin de Piétru,45.00623300,-0.54881300,33004,,1,,0,,,,,,
BCPIETR,BCPIETR,Chemin de Piétru,45.00444200,-0.55113900,33004,,1,,0,,,,,,
BCSUZO,BCSUZO,Chemin de Suzon,44.81155500,-0.58233300,33522,,1,,0,,,,,,
BCVIGNE,BCVIGNE,Chemin des Vignes,44.92286900,-0.72765400,33376,,1,,0,,,,,,
BCFOIN,BCFOIN,Chemin du Foin,44.92000500,-0.71684500,33376,,1,,0,,,,,,
BCHROY,BCHROY,Chemin du Roy,44.89935600,-0.72796200,33449,,1,,0,,,,,,
BCHSOUR,BCHSOUR,Chemin du Sourd,44.88820100,-0.51120600,33096,,1,,0,,,,,,
BGREUZE,BGREUZE,Chemin Lafon,44.88162300,-0.69384100,33449,,1,,0,,,,,,
BCLONG,BCLONG,Chemin Long,44.83410700,-0.66933900,33281,,1,,0,,,,,,
TPCLONG,TPCLONG,Chemin long,44.83405000,-0.66917100,33281,,1,,0,,,,,,
BCHEVA,BCHEVA,Chevalier,44.84215900,-0.59368500,33063,,1,,0,,,,,,
BCHEVR1,BCHEVR1,Chevreuils,44.93033400,-0.76076100,33376,,1,,0,,,,,,
BCHEVRE,BCHEVRE,Chevreuils,44.87386500,-0.49267100,33013,,1,,0,,,,,,
BSCOCHE,BSCOCHE,Chevreuils,44.93035400,-0.76072500,33376,,1,,0,,,,,,
BCHOLET,BCHOLET,Cholet,44.94176700,-0.52878600,33003,,1,,0,,,,,,
BCHOPIN,BCHOPIN,Chopin,44.75760300,-0.57238800,33550,,1,,0,,,,,,
BCHOUIN,BCHOUIN,Chouiney,44.77893500,-0.59373000,33192,,1,,0,,,,,,
BACANEJ,BACANEJ,Châtaigneraie,44.79347500,-0.64757300,33318,,1,,0,,,,,,
BCHAT03,BCHAT03,Châtaigniers,44.91161600,-0.71920000,33376,,1,,0,,,,,,
BCTHOUA,BCTHOUA,Château de Thouars,44.78756400,-0.59068800,33522,,1,,0,,,,,,
BLYCAGR,BLYCAGR,Château Dillon,44.91933000,-0.63484900,33056,,1,,0,,,,,,
BCGAJA,BCGAJA,Château Gajac,44.88719700,-0.69839700,33449,,1,,0,,,,,,
BCHAPOM,BCHAPOM,Château Pomerol,44.89120200,-0.51629200,33032,,1,,0,,,,,,
BCHROUQ,BCHROUQ,Château Rouquey,44.82805500,-0.67083100,33281,,1,,0,,,,,,
BCICERO,BCICERO,Cicéron,44.80514800,-0.66130800,33318,,1,,0,,,,,,
BCIGAL,BCIGAL,Cigales,44.91600600,-0.71351000,33376,,1,,0,,,,,,
BCIGALE,BCIGALE,Cigales,44.85663000,-0.49090100,33013,,1,,0,,,,,,
BHCANTE,BHCANTE,Cimbats,44.90321500,-0.63977800,33056,,1,,0,,,,,,
BCIM47,BCIM47,Cimetière,44.81081100,-0.62530700,33318,,1,,0,,,,,,
BCIMSME,BCIMSME,Cimetière Balanguey,44.89544600,-0.72628800,33449,,1,,0,,,,,,
BCIMAMB,BCIMAMB,Cimetière d'Ambès,45.01362800,-0.53450400,33004,,1,,0,,,,,,
BSIRTEM,BSIRTEM,Cimetière d'Eysines,44.88580500,-0.65695600,33162,,1,,0,,,,,,
BCIMGRA,BCIMGRA,Cimetière de Gradignan,44.77862500,-0.60915700,33192,,1,,0,,,,,,
BCIMLOR,BCIMLOR,Cimetière de Lormont,44.87815800,-0.52093800,33249,,1,,0,,,,,,
BCIMEYS,BCIMEYS,Cimetière d’Eysines,44.88493200,-0.65663900,33162,,1,,0,,,,,,
BCIM75,BCIM75,Cimetière Intercommunal,44.81508000,-0.68010700,33281,,1,,0,,,,,,
BCIME67,BCIME67,Cimetière Intercommunal,44.86752300,-0.49056500,33013,,1,,0,,,,,,
BCNORD,BCNORD,Cimetière Nord,44.87647800,-0.59266700,33075,,1,,0,,,,,,
BCADMN,BCADMN,Cité administrative,44.84150900,-0.60038300,33063,,1,,0,,,,,,
BJPAUME,BJPAUME,Cité Administrative,44.84226300,-0.59952600,33063,,1,,0,,,,,,
BCIBAIR,BCIBAIR,Cité Bel Air,44.92285000,-0.50144400,33003,,1,,0,,,,,,
BCAIRON,BCAIRON,Cité Cairon,44.81879100,-0.57901500,33063,,1,,0,,,,,,
BCCHANT,BCCHANT,Cité Chantecrit,44.86494300,-0.56324700,33063,,1,,0,,,,,,
BCHANTE,BCHANTE,Cité Chantecrit,44.86421800,-0.56433500,33063,,1,,0,,,,,,
BJJA06,BJJA06,Cité du Midi,44.83763400,-0.53708000,33167,,1,,0,,,,,,
BBRASCA,BBRASCA,Cité Numérique,44.81374500,-0.55475100,33063,,1,,0,,,,,,
BCSNCF,BCSNCF,Cité SNCF,44.81949600,-0.54401600,33063,,1,,0,,,,,,
BVOLTA,BVOLTA,Cité SNCF,44.81842700,-0.54602500,33063,,1,,0,,,,,,
BCLLORM,BCLLORM,Clairière de Lormont,44.88105700,-0.49537500,33249,,1,,0,,,,,,
BMINGOT,BMINGOT,Clairière de Mingot,44.87361900,-0.70507000,33449,,1,,0,,,,,,
BSCOMIN,BSCOMIN,Clairière de Mingot,44.87387000,-0.70618300,33449,,1,,0,,,,,,
BCLANIS,BCLANIS,Clanis,44.93562300,-0.51476500,33003,,1,,0,,,,,,
BCLARI,BCLARI,Clarines,44.81977900,-0.66587700,33281,,1,,0,,,,,,
BSCOCLB,BSCOCLB,Claude Bernard,44.87541500,-0.69335600,33449,,1,,0,,,,,,
BSCOLOR,BSCOLOR,Claude Lorrain,44.87761200,-0.69424200,33449,,1,,0,,,,,,
BCLAUDE,BCLAUDE,Claudeville,44.87389100,-0.57783300,33075,,1,,0,,,,,,
TCLAVE,TCLAVE,Claveau,44.87784700,-0.54386100,33063,,1,,0,,,,,,
BHLEVQU,BHLEVQU,Clavé,44.79083400,-0.65646400,33318,,1,,0,,,,,,
BCLEM32,BCLEM32,Clemenceau,44.85123200,-0.50888600,33119,,1,,0,,,,,,
BCLEM52,BCLEM52,Clemenceau,44.87600500,-0.67708000,33200,,1,,0,,,,,,
BCLEM54,BCLEM54,Clemenceau,44.86468400,-0.62107600,33069,,1,,0,,,,,,
BCLEM76,BCLEM76,Clemenceau,44.86532400,-0.62022400,33069,,1,,0,,,,,,
BCLEM88,BCLEM88,Clemenceau,44.78112200,-0.55921000,33550,,1,,0,,,,,,
BCLEM92,BCLEM92,Clemenceau,44.91214000,-0.51267200,33032,,1,,0,,,,,,
BBELAI,BBELAI,Clinique Bel Air,44.83974700,-0.60745700,33063,,1,,0,,,,,,
BCLINIQ,BCLINIQ,Clinique du Sport,44.81719400,-0.68089700,33281,,1,,0,,,,,,
BCMUTUA,BCMUTUA,Clinique Mutualiste,44.80524800,-0.60964300,33318,,1,,0,,,,,,
BSCOMBE,BSCOMBE,Clinique Saint-Augustin,44.83686500,-0.60740700,33063,,1,,0,,,,,,
BVERTE,BVERTE,Clinique Saint-Augustin,44.83666000,-0.60596200,33063,,1,,0,,,,,,
BHILDE,BHILDE,Clos de Hilde,44.79965900,-0.53065100,33039,,1,,0,,,,,,
BLEYRA,BLEYRA,Clos de Leyran,44.77855000,-0.53961200,33550,,1,,0,,,,,,
BBRUYE,BBRUYE,Clos des Bruyères,44.81537600,-0.69126300,33281,,1,,0,,,,,,
BCLPRIE,BCLPRIE,Clos du Prieuré,44.92229900,-0.48354200,33003,,1,,0,,,,,,
BCLOS1,BCLOS1,Clos Dumas,44.93720300,-0.76660300,33376,,1,,0,,,,,,
BCPALU,BCPALU,Clos Palu,44.95090400,-0.46743100,33487,,1,,0,,,,,,
BCSPIER,BCSPIER,Clos Saint-Pierre,44.92569400,-0.48263000,33003,,1,,0,,,,,,
BCLEMEN,BCLEMEN,Clémentel,44.91666600,-0.51815900,33032,,1,,0,,,,,,
BCBERSO,BCBERSO,Coeur Bersol,44.78270800,-0.65077800,,,1,,0,,,,,,
BCOIN,BCOIN,Coin,44.76343000,-0.55628100,33550,,1,,0,,,,,,
BCOLETT,BCOLETT,Colette,44.83479000,-0.63629200,33281,,1,,0,,,,,,
BCOLIB,BCOLIB,Colibris,44.91489300,-0.73138000,33376,,1,,0,,,,,,
BCOLIBR,BCOLIBR,Colibris,44.78931100,-0.69029700,33318,,1,,0,,,,,,
BMAUGU,BMAUGU,Collège A. Mauguin,44.77284300,-0.59676900,33192,,1,,0,,,,,,
BCCAMUS,BCCAMUS,Collège Albert Camus,44.88558300,-0.64383800,33162,,1,,0,,,,,,
BALIEN,BALIEN,Collège Aliénor d'Aquitaine,44.84623400,-0.78045500,33273,,1,,0,,,,,,
BALIENO,BALIENO,Collège Aliénor d'Aquitaine,44.84615300,-0.78018300,33273,,1,,0,,,,,,
BSCOALO,BSCOALO,Collège Alouette,44.80180700,-0.66833700,33318,,1,,0,,,,,,
BRROSTA,BRROSTA,Collège Andrée Chédid,44.86358200,-0.67063900,33200,,1,,0,,,,,,
BSCOLUZ,BSCOLUZ,Collège Andrée Chédid,44.86287000,-0.67023800,33200,,1,,0,,,,,,
BCOAUSO,BCOAUSO,Collège Ausone,44.87138100,-0.59528400,33069,,1,,0,,,,,,
BSCOCBE,BSCOCBE,Collège Berthelot,44.80806700,-0.56683000,33039,,1,,0,,,,,,
BCCHAMB,BCCHAMB,Collège Chambéry,44.75673700,-0.58428300,33550,,1,,0,,,,,,
BCMASSE,BCMASSE,Collège Claude Massé,44.92869200,-0.48269000,33003,,1,,0,,,,,,
BCOLBLQ,BCOLBLQ,Collège de Blanquefort,44.90673100,-0.62847100,33056,,1,,0,,,,,,
BSCOCBO,BSCOCBO,Collège de Bourran,44.83824300,-0.63530000,33281,,1,,0,,,,,,
BCEZOLA,BCEZOLA,Collège Emile Zola,44.86899800,-0.67200800,33200,,1,,0,,,,,,
BZOLA72,BZOLA72,Collège Emile Zola (terminus),44.87142600,-0.67371300,33200,,1,,0,,,,,,
BCFMAUR,BCFMAUR,Collège F. Mauriac,44.89618200,-0.70998500,33449,,1,,0,,,,,,
BDELME,BDELME,Collège F. Mauriac,44.89647600,-0.70996000,33449,,1,,0,,,,,,
BSCOCOL,BSCOCOL,Collège F. Mauriac,44.89407800,-0.70915500,33449,,1,,0,,,,,,
BSCOMIT,BSCOMIT,Collège F.Mitterrand,44.79165600,-0.64517000,33318,,1,,0,,,,,,
BRAYET,BRAYET,Collège G.Rayet,44.84204700,-0.51546000,33167,,1,,0,,,,,,
BGEPHIL,BGEPHIL,Collège Gérard Philipe,44.79956100,-0.62399900,33318,,1,,0,,,,,,
BCOLHAS,BCOLHAS,Collège Hastignan,44.89376900,-0.74556500,33449,,1,,0,,,,,,
BCJJA32,BCJJA32,Collège Jean Jaurès,44.86276700,-0.51420000,33119,,1,,0,,,,,,
BSCOJJ,BSCOJJ,Collège Jean Jaurès,44.86295900,-0.51667700,33119,,1,,0,,,,,,
BLSMSO,BLSMSO,Collège L. de Vinci,44.90622300,-0.71524700,33376,,1,,0,,,,,,
BLENOI,BLENOI,Collège L. Lenoir,44.84052000,-0.55310200,33063,,1,,0,,,,,,
BSCOLAP,BSCOLAP,Collège Lapierre,44.87400600,-0.52382100,33249,,1,,0,,,,,,
BSCOHAI,BSCOHAI,Collège Le Haillan,44.86615200,-0.67156800,33200,,1,,0,,,,,,
BEYQUEM,BEYQUEM,Collège Les Eyquems,44.82790000,-0.64561700,33281,,1,,0,,,,,,
BCOMACO,BCOMACO,Collège Manon Cormier,44.89995000,-0.50784400,33096,,1,,0,,,,,,
BMACOR,BMACOR,Collège Manon Cormier,44.90142200,-0.51016200,33032,,1,,0,,,,,,
BSCOMCO,BSCOMCO,Collège Manon Cormier,44.90065900,-0.50892200,33032,,1,,0,,,,,,
BMONJOU,BMONJOU,Collège Monjous,44.77711700,-0.60488800,33192,,1,,0,,,,,,
BSCOCDL,BSCOCDL,Collège Monjous,44.77675000,-0.60576900,33192,,1,,0,,,,,,
BSCOCNM,BSCOCNM,Collège N. Mandela,44.83817700,-0.53278200,33167,,1,,0,,,,,,
BLBLU21,BLBLU21,Collège Niki de Saint Phalle,44.78098300,-0.56855900,33550,,1,,0,,,,,,
BNPAILL,BNPAILL,Collège Niki de Saint Phalle,44.78060800,-0.56593500,33550,,1,,0,,,,,,
BSCOMAY,BSCOMAY,Collège Niki de Saint Phalle,44.78055800,-0.56776700,33550,,1,,0,,,,,,
BCONOES,BCONOES,Collège Noès,44.81235500,-0.63704300,33318,,1,,0,,,,,,
BSCONOE,BSCONOE,Collège Noës,44.81235800,-0.63696100,33318,,1,,0,,,,,,
BPNERUD,BPNERUD,Collège Pablo Neruda,44.79513800,-0.56172800,33039,,1,,0,,,,,,
BROSABO,BROSABO,Collège Rosa Bonheur,44.87488300,-0.59038200,33075,,1,,0,,,,,,
BANDRE,BANDRE,Collège Saint-André,44.85564300,-0.61543700,33063,,1,,0,,,,,,
BCCBLAN,BCCBLAN,Collège Simone Veil,44.90992100,-0.50160000,33096,,1,,0,,,,,,
BCVLOUI,BCVLOUI,Collège Victor Louis,44.79861600,-0.59224800,33522,,1,,0,,,,,,
